PC1,PC2,PC3,Machine failure
64.21915668814988,-57.37350824383206,-9.607959340836551,1
23.785734778707255,118.51359071404512,-6.38338655620252,0
675.2844422412611,-113.37720225250652,-0.03085039100840996,0
-137.04396210902755,34.91419101049397,-9.290696648700994,1
-144.07836541873877,12.04334162359435,3.965218775843763,1
-138.9830398976281,-78.09213828244096,3.8013047147742576,0
-148.81359024047512,-64.88469787256014,6.279067933537925,1
-9.939570011562255,77.22360983781917,-10.997176877292905,1
-172.78043392659117,60.66787980773985,-3.2612699157749914,1
-259.6278843000472,13.474229770223362,15.185274934504712,1
-103.22595308221504,118.16883778515347,14.956419845148435,1
21.58191375200609,-88.4797672260751,-11.302717860177529,0
-225.43019711045895,10.758291266008337,9.809956980328183,0
-79.80823485408384,7.683087065571652,-3.2554313932693884,1
-90.33062965500716,-102.12798886769075,1.0504878812524678,0
-93.37334022756629,-55.05022417503411,2.040563899879341,0
-155.56715750229705,22.2999547981334,-3.5070352339416706,0
-76.79035840819945,97.63424135310717,-5.748034236529764,1
-87.77476473359897,102.86578813325188,-3.686889931135289,1
102.5291125961702,-80.2071920736133,-3.605108502013265,0
-138.9439605862011,-34.081808751896986,1.2752181228480417,1
-74.02050393403844,89.57421323010102,-4.2593877261328705,0
-18.601432569673424,-29.626131774879056,-1.675278020994783,0
269.426043312709,40.289059954404394,-7.451204307853612,0
24.595455443885104,-83.54268973731926,-8.980187246762194,0
-74.40937095050464,85.57422463945841,3.205582816460106,1
-201.6510936479062,88.27532727008075,7.242391697625016,0
-19.462480232634228,-36.598756274541074,-8.765463984241794,1
51.90894373884024,36.889879207131386,-2.2041285051646082,0
223.97709683523306,69.25312746256151,-7.039886092984143,1
-158.79381630779838,-65.66230446394309,5.133796247982059,0
-36.66717598591417,123.7717020996829,5.880176610973279,1
-213.03640596069272,109.52858738460199,2.946834782097105,0
11.807872045536643,-38.26050105291035,-15.44119860085422,0
340.7800422897226,98.7906563660363,-8.289187542880608,1
482.81269496226366,-85.2722496720422,-3.3288568448782483,0
-172.61157330515488,-63.37239572870138,1.4966146593011822,1
105.27275476660743,84.78098822206088,-9.282935661190757,0
-1.0298763826298538,-97.01516162895808,-1.33881556563933,0
356.80592595750693,-82.60796225371742,-5.0369857055274245,1
20.845606908025058,32.5432310766013,-3.715191451297438,0
1191.665112620315,93.69546416936578,13.950480256440194,0
-164.98515511748826,109.50462636902012,2.9225998092230205,0
-54.961767642087814,99.17372906372778,-0.18290184078737537,0
177.00544142219348,72.24639409895431,-7.394902797360323,0
-259.6704255475527,10.472817254562878,14.673011005702707,0
323.78913603961513,-38.896209286214884,-7.218526562424701,1
-80.87563318375051,84.72974291355266,-10.491067908142254,0
-118.86386374868438,-65.52402739284136,7.9550976560931375,1
-95.00805060549928,108.01611592044716,4.523284878848075,1
-4.31263438468665,113.11129449050758,-7.50540967084936,1
-163.72399058930375,120.48654627147658,2.293390174346417,1
402.2524007701017,74.47464074461621,-6.463267492573883,1
-212.7381371829797,-23.517110131641655,-0.17950434644840832,1
-94.76850238110738,57.00128436378275,-3.422205167244005,1
-204.79156019682787,87.33511809897742,10.11379762941586,0
-103.44435871594105,-19.816748384035137,-2.6344033612588347,1
-179.1987164842426,-77.25215101981706,8.481272738529928,0
-321.2263970031467,-73.2325199046193,7.572236760850768,1
-123.80466511803124,-82.40630274288533,-2.44095732562717,1
-169.11925386951697,-75.45899259496733,7.732078886817296,0
99.70437394637764,-80.14422306111699,-7.932516222020395,0
-75.11574011870741,42.58246384973088,-1.9402081859919713,1
-157.78053330095142,-66.68291308432762,4.3020521210860725,1
-191.44658542466678,-12.951788043844948,-1.2598215927542848,1
52.446677433070796,-76.15066552708991,-0.7691179637058453,0
137.55918791222342,3.0730013799277316,-9.030640492531171,1
-45.152008838470216,-20.05455998153501,-8.394327079351527,1
-164.58109619790088,122.50754719309477,-0.17927796778801416,1
-42.263898097938046,97.8847572171256,6.891001410892201,0
-48.312921828194234,76.02563271610747,-3.4633081113438133,1
-232.26540381101594,117.92009592220134,12.44960747231066,1
305.50324643741857,-100.51958439267351,-8.300573814087137,1
235.6380871257162,48.001133882013406,-9.509740065583081,1
1201.3720688584935,79.47375564923648,13.965231100084596,1
-202.42564666240295,42.29096025563372,2.2333320970019868,1
1158.4622266724853,-8.628244146448115,13.737126844316512,0
-3.42631636921788,16.064365821737162,-6.26895838503931,1
-168.3417743947325,-16.4368120394472,-5.047660332927263,0
-147.41477361587843,-99.91973736296954,2.7835727179507956,1
-156.79928721753646,-58.72145682839697,8.93381922878372,0
-127.93857443297813,-67.334235595646,8.606848703341065,0
-186.5635317682113,-43.085410250002816,10.536810621256405,0
-162.58219589105227,42.42897024195641,7.173812037295693,1
-182.67213195563107,-80.14372103549442,-6.022844484067409,1
-65.79504626918082,14.375619737319765,0.2723348124429381,0
-138.91777766345677,-37.07216947311332,-0.9343708071188008,0
131.50025706205346,100.21936491759165,-6.130890877131673,0
30.639600197163475,-81.6730688386191,-8.943959960880271,0
-250.3437211713115,23.273937999346966,13.565673278504166,0
391.8499263502681,54.692271980090354,-7.157087364695505,0
-173.87201419408967,-62.35841891032946,8.377637800602834,1
163.4276277942612,100.53340498958951,-3.3596658931235397,1
173.92755609444689,20.30509527680097,-8.143881396205083,0
85.88192665596338,116.2000346735376,-8.336445326934236,0
596.1901460837115,-117.69381762245568,-2.021119633934028,0
-18.469167807070075,77.3968679680455,1.8630627756859761,1
1095.0198099461595,64.73741084040051,12.160760946144848,0
-120.25876982956012,-89.49705796041557,5.0988001694760134,0
-80.43872550232396,-106.339053113122,1.761922963924627,0
-0.6949126537985262,-85.01628380114572,-3.285652904495886,0
-162.1824397892614,104.43333744255514,5.196848873818554,1
1366.2277024424368,18.960602479544423,14.744199544089803,1
10.25788058818637,-78.26409211233174,1.649048519476281,1
71.68992833652753,116.48867427286447,-3.8368611316443184,0
19.89630363075513,-66.443417483995,-7.586488721528041,0
-114.98917283523672,-39.59048855311306,0.12002873579098124,0
-220.09462067550487,26.646232078239056,10.005004459857673,0
-138.50924773391398,-115.0990121373399,-2.595022263463187,0
-279.2925498378775,-61.131058822675335,16.58268160812495,0
-142.07961216746008,-92.024238809955,-1.1780662141078504,1
-122.30839693885598,15.561221709269338,12.00129396024545,1
1198.9169798475077,57.52801238205227,13.618096595411647,0
1192.9481973666577,-34.36635252932194,13.81286996033766,0
-145.2856780443084,-14.924968974553451,-5.04814214161081,1
-40.04820899923247,40.85502253160461,-3.568228745334835,0
90.20683010727431,45.08025137331958,-4.23173224116987,0
25.595751975893993,-78.57250616997558,-6.371965629217047,1
-216.86155712055617,72.60077890839048,3.821912967582927,0
-108.25268380010415,-78.75812293997026,10.861815199013053,0
-187.76288593484503,-77.0541073428038,-2.3244561854151007,1
234.083437871353,-75.97924225253897,-11.563325740796222,0
-151.4545258757107,22.206166755941307,-6.215824061181053,1
-153.83261206997787,63.26589147093207,-0.1090286971779752,1
-186.09433293390356,-30.08164578140441,5.827569322975855,0
-66.46683003143589,114.42602743384792,-4.6639216621816875,0
15.342915124633663,-36.33637863668432,-2.9370958898354855,0
-262.34751929760574,-18.479760620891,16.106168754621752,0
-187.5504026499737,-19.03474790755553,-1.7853861953465529,0
83.40619984194406,52.23567120321182,-5.585961751949871,1
87.699573839158,19.137355119551383,-5.385063280781896,1
-39.01907969823779,-65.18053615010614,-10.527971436194301,1
-54.49531680689603,-69.87340483488802,-1.690530787566804,1
-39.6380255908882,-51.21278503645553,11.92285665432717,0
-79.18151935662007,91.67793010247955,0.6646087051464606,0
-66.6793003181297,13.410109624735474,-3.099478736684502,0
-162.6904388378491,121.46513232431393,2.0078112147501552,0
-148.3887004944242,92.14721113551445,4.196207262111446,0
-127.61248311959218,-68.33010607400914,0.09931456661912304,0
112.10566069833774,-105.40537284862958,-6.111809179541889,0
-190.78257771238071,38.029664821321795,9.063854147526806,1
-206.56224360186624,56.35909843343564,12.80924369898577,1
-145.8056360887166,65.09178038047192,0.37635121371301955,0
148.76284088386922,102.85700460160692,-10.735509233478444,0
-105.62333737967244,-77.7892645307935,-4.007690231205435,0
39.62826909386807,62.163684123536434,-6.967683894294349,1
-9.495473980998852,105.21241307217815,-7.279140377817484,1
-147.74217015606885,-24.886373888613402,0.8973742477223383,1
-48.58117446242701,-79.00300783722489,-4.183678943648018,1
112.41419555001222,44.623761214188995,-8.986849036826834,0
-6.586496842783888,-79.8901892965567,-3.423701480379728,0
-140.0562360800822,40.9743589340141,-5.90733182950033,0
-39.07017552720839,-12.185086593699822,-6.138808106311627,1
-82.05854498818951,-41.28933091303353,1.790877784872735,1
-41.3894629844312,66.88276330373073,-6.174146577496899,1
130.95273600483353,65.23094784507963,-10.954796504005968,1
-193.7369816655282,-31.94632664191301,20.40061626879697,1
-171.6912643319333,123.65536863722221,2.9368137428328462,0
-60.198305880643275,89.28517091833648,0.3255234462126638,1
-23.670109776666987,-87.52354079091609,-5.79675008002841,0
-249.09195118065367,-70.75811571230358,7.439965251892047,1
-60.365096823486724,115.29434995733591,-6.537514186733719,1
-195.50360053178252,-20.866465459545957,-4.096320200597271,1
-150.11122291530097,-1.8225060373135349,-2.629537775876353,1
-1.6324060011561334,98.04624455318499,-7.466079423234954,0
138.8415791943731,-72.96340908779422,-6.530832756165347,1
-54.862388207361704,86.18310436161568,-9.391914342478222,0
-182.86781557725027,63.88534870540435,0.313368067807823,1
82.32445224976864,55.25095975367987,-2.026255589465463,1
65.67893156477744,-37.411355785111645,-10.438847296935869,1
-166.3350584950218,-2.4909164416717764,2.1111703406324103,0
-128.0569673141348,61.70218180371962,5.2418391543210126,0
318.422196595037,83.26379790925553,-8.191555888759076,0
-28.73434269489361,-3.3973059333061473,-9.534399710226607,1
46.411100570850536,54.01469151828108,-5.729248149872058,1
120.39675235971295,-99.57894671268707,-9.985733802508049,0
814.5404272134267,-102.33302778288491,3.0665977183517814,1
27.62603441863184,-34.60393314460724,-8.65207500633,1
-181.0549637539085,-50.1723710717668,-5.483286700501689,1
104.76679848102528,77.76985086229413,-0.5374292922214521,0
-19.343158442555815,-80.61124939645305,-10.098255177811453,1
217.26182327047147,82.394243932989,-7.34447433335737,0
-154.03643225467664,59.26246645625872,2.7944140005821856,0
-140.81092195814196,96.0109457787428,-7.744726579889274,1
-178.21604176754306,-46.24162403673405,0.5897876424230091,1
-122.746565552993,-81.4255401668103,-3.325874305810838,1
-250.64697369168366,51.293454770314355,11.099798334767161,0
-75.34837984207782,26.596178863689133,-4.551052388111322,0
-146.99516025994822,-33.91651539863326,2.394028562398761,0
122.12597855537814,-14.597570100109731,-8.033125279103622,0
-185.7308707482719,-25.076244149802303,-0.46364072715401616,1
-263.53820869537725,17.550051553711885,15.018950501668549,0
55.28597679793594,94.83250664126454,-5.6648648420566285,1
-158.20728277250004,94.36449412335598,0.6629445099922984,1
-150.57717907923285,67.2064444193884,-4.231611940568239,1
-156.04904643279264,15.293995073494052,4.6416927463540665,1
-292.34488363168015,122.19097452785303,15.066299190492131,0
-113.09421638897108,-68.6590306407517,12.115646219853446,1
-4.631968072203313,-43.91569770929612,-8.016217696386606,0
-164.9878536469704,-14.536641939341495,11.870837938585426,1
-208.46479120764437,86.42923637873459,1.5350869546176584,1
-220.42275971616388,-81.37702570235454,10.756015119117182,1
-229.3058067245743,108.86212521823481,8.79373960174352,1
196.93714933556583,-33.19281949901384,-11.1632764375943,1
-161.28333107062107,120.44932301866815,-8.468572174137346,0
-258.3931728604623,21.441180188102816,13.6242451989314,0
852.7575844535475,-91.13666874599167,4.551749695372992,0
-213.37581170210944,-85.51360122830206,7.634517485626709,1
-321.1007552532468,-65.23244137789807,8.668178600372435,0
-76.22704059533363,-104.41732103072225,-2.315037641666272,1
-139.63209000501064,68.95960296186472,-1.6919076749435056,0
455.3710211898658,-59.6908441797382,-4.3814966970934766,0
224.1633399429297,71.2515968718878,-10.561085572656427,0
20.59433804621873,28.554578584263613,0.3409669877808924,1
-147.46927365239696,-9.898795287809357,2.025630022278975,0
351.66159600202695,-0.4789377401413973,-7.840806803537173,1
193.77879514433377,63.892963403265256,-5.755656746052333,1
271.09901737566605,19.245149508876196,-10.36764745654504,0
-150.10097750079456,-90.86051731489628,-0.2578602508837449,0
-224.29036065702113,113.74838643647651,11.091220181264887,0
-52.78141512088813,-32.902172705533374,0.14346165179102502,0
9.826560668811496,-69.23167412216105,-7.5681533381228405,0
-48.48375778808578,-30.991680778935205,-6.05102129212976,0
-125.71783671020613,-41.35181306539446,-7.730435721208553,0
-119.15928175246856,-93.51018148095517,0.5968131471128947,0
-140.90176642011392,55.99015459095322,-1.8733598401239366,1
-121.80516455352333,-82.44920054834446,-2.3993725734361555,1
-18.448192975936458,-29.61475869153604,-5.443016180658348,0
-46.63181114936763,103.00469772034715,-6.060391226497141,1
-78.71250311622335,101.67887989822762,-5.5961514174719795,0
429.63027899693583,44.88970552444152,-5.913832167604859,0
-129.2385991708493,-60.27914523512667,-4.908615590124949,0
472.2748999093862,-21.034758056202506,-5.9564652203024115,0
462.8276099840367,9.170887802081028,-3.9884042190733813,1
-220.4582321842584,4.6554041579862995,7.455884821428252,1
-146.64643459029782,112.1302206205029,-3.5235836592208636,0
165.6759044418618,5.4759649198116644,-9.922854955132363,1
-147.8634217196303,11.12162868823972,-1.889048759099994,0
-84.46943773775929,17.781991523974504,-6.444399560233267,0
-24.80328833168455,-52.49657274388993,-8.817649336336677,1
77.00846847525382,-15.64237707415047,-6.855414981486169,1
-190.72536604471424,39.029791234099164,8.183979883957052,1
-181.9863241985366,-76.18445177757793,3.75834777744692,1
-234.8080063196011,-17.043002382622866,4.330397701913059,1
-88.57648992870897,28.864208089444368,1.8681041773362612,0
-44.44541476145456,121.94822299466125,-0.6852189933291128,0
-4.954583209632235,34.11299957520098,-8.470896326237133,1
-117.60679473281574,-82.53173334676355,-7.185739354295406,0
222.56776377150393,93.28733255787583,-9.039281722960087,1
-134.04262763655518,75.82092298698807,12.097739831814081,0
-140.08438519036682,-36.05465709049158,3.66317743437108,0
-26.615935536847804,-83.46719883482831,-5.100908297885159,0
-123.22764826704,43.61013468938967,0.11986908855308437,1
-155.1111558651769,60.282425219407415,5.130924538198471,1
-86.13775398067223,50.82048392179889,2.638344678582413,1
87.81416839996653,64.14090263210021,-9.258359308900165,1
-122.15911068683664,45.5933945632223,-0.4966073394226011,0
120.61227544350749,15.427294249192588,-4.341566534010496,1
-105.60440675411282,123.24032352497994,2.2872772102238343,0
-103.49201657133526,16.184769756785084,-7.193906086926083,0
350.1360679583838,70.58038886590852,-6.994224784313647,0
-169.95768369382932,51.61507948713588,-3.5349384851940893,1
-206.86021093800093,-61.66055066934312,7.594539318662163,1
-66.6392601849646,14.40178750926367,-3.5668714862793847,1
24.207414398886787,55.47606046998864,-0.5498635242457591,1
-254.1751730768198,-63.65738650284541,13.051832886298886,0
-245.2223446401689,117.19883257666436,10.681973579471919,1
-138.21864274420247,-50.08461112809202,-0.33462063717083024,1
71.72381077652109,15.486741574315312,-8.30690904396227,1
-156.8378285719075,-25.69488041629761,2.5858088187810804,0
854.6402201626712,-98.18045081684996,3.815513689471439,0
-140.89672880085106,35.95877311402728,12.074057766912713,0
-149.13901443373774,99.17385270522776,1.7335615116474368,0
-197.99329934511957,54.20027192381943,-2.0445432211885914,1
-128.2941021535363,122.7309340854389,-6.17757020100353,1
1156.149533574824,-22.57911041635906,14.07036029743425,1
-106.4444448682169,-118.78104526144323,-5.262313620234757,0
-66.78290764766038,52.41601865334372,-4.7427327474163405,1
1109.7309796313466,4.413256895274689,12.673297649151761,0
12.833489185502177,-59.30472466611695,-2.508797500408513,1
61.27550962326743,5.690296383373677,-2.6980329115033674,1
-64.03962682683989,-125.69198951115743,6.8319003098357145,1
-155.5820747229427,18.302028764944524,-5.226652509959316,1
78.82013217540312,115.34387470120446,-7.440876828089069,0
-122.01731701771784,-85.4518439877603,1.2428845835742837,0
289.93109272798597,15.835121046674491,-7.542250752569735,0
-118.26738862394174,47.50688586382354,3.2337052991970143,0
-229.1605013547429,125.8553171583193,14.097194065920302,0
-59.10471746346216,41.24124237352323,-2.4832465976138427,1
-151.92883401045688,98.24057207944232,-3.9796704864458703,1
-173.71998923670714,-13.343159451812458,5.6978872305161685,0
-125.89028880618909,-65.37601365883748,8.497776494184649,1
-152.00703730782521,-74.81912606393394,5.758177283847548,1
-117.59925944637978,-11.539568392452063,5.131520637812833,1
42.559006717128476,59.09772977437357,-6.817777792236268,0
634.4074891375075,-61.494891842478836,-1.5705838130154413,0
-157.11008519519012,1.3233629826187954,-1.1868076538056318,1
603.6176854111178,-7.8284631183732305,-4.056727955933336,0
-281.72357552544105,-48.06382587553509,9.396031122774051,0
-141.91122010665669,-36.00951485261511,-0.606799172002897,0
-77.53596258920577,-22.3791047892512,-1.056606638947554,1
1134.7730540159976,5.879036186590224,13.054753269428826,0
-182.86462478686076,87.86182152716378,12.74718909280517,1
1109.7660189190365,5.408510010380029,12.344046556110985,0
23.372056170363678,50.51500136755166,-7.190406141676746,1
-197.41131016253044,-99.85053825509641,1.4401489796226539,0
-164.49119928254632,122.50898009882924,-2.3804966935418097,0
158.28087627284393,82.65486630135973,-9.203521942428948,1
-144.91975081025296,-28.961744885242886,3.1945188794414756,1
-88.28167992549238,34.87152705863202,-2.2052042137247514,1
200.47708107548897,1.7313524839517564,-6.0972061024530815,0
-85.16732475291376,31.798096710408046,-6.537287780969796,0
-71.20584146328216,-17.496663235902453,-6.437277240166922,0
89.65042976879282,-32.91267760970935,-6.778396329694193,1
-3.1366108674436424,71.08017363553876,-9.202917311229305,1
-86.85564579252197,109.83889996594118,1.956692708420174,1
-141.0847847765314,-91.04718003068857,-0.5163060480101955,0
-117.91528669329102,-73.5347429248044,5.065914929551272,1
172.6414319980932,-88.68808434561525,-8.962480343810055,1
288.84586637681457,10.85991469950455,-8.07437206878005,0
-247.70934307688412,-45.78335119322764,11.121052542024042,1
-141.25750751090294,3.9776156047248734,4.235019525688692,0
-3.4310590207037914,-82.94298364763314,-8.742230120504308,1
1169.4991650963893,86.1675776902692,13.507475225837013,0
-128.89890394059373,67.7247474376511,4.48615670013093,0
-193.03206053937595,-41.974367288612534,22.433038735974897,0
-144.41907186408304,-18.94613861148185,-3.8519729392383275,1
36.54351238352715,11.219333576082326,-7.017279019594262,1
-138.89948434824095,-37.07191871839311,-1.382341558348268,0
3.661857366054729,32.907330413552394,0.5369711884235726,0
44.66534589241176,-31.958654839958204,-7.790812843349944,0
-19.192444640878843,73.42010434786303,-7.01713249823492,0
-155.58280410829332,23.298961440964163,-2.6028528587830384,1
-80.97770500239274,-0.28846247234440653,-3.309465726107253,1
-194.51284656765512,109.10659307325673,14.897149320819791,0
342.9527834399581,16.714076879558405,-6.24922481405164,0
-228.12509399399198,127.83443445397755,14.288450038447406,0
1142.2780707888185,76.74292309683388,13.319062447025424,1
10.973660032607473,28.76547510365039,-9.07902600853882,0
30.14676714033211,-54.66884998241751,-7.301501231348547,0
-90.63263312804004,72.92156313238364,1.661975872355972,1
-129.67234226210817,-75.28754205955302,-2.1161962485923977,1
-13.498268739834222,-78.73503691189103,-5.161440455367259,0
-200.43824370217322,-100.79079572054185,1.529754061126641,1
207.6231661009835,-88.42766569576744,-7.456557388609142,1
-28.924519411274012,34.62153694372936,-9.565743833362069,0
-181.19775963912423,-64.20603005613926,15.214838345193144,1
87.14071361349517,-102.88595132687456,-6.31027251549779,1
-159.9677597992343,97.4110402085982,-3.666189511556836,0
16.498919373394322,-82.3790013710322,-6.218182627236408,1
-38.616002479419,-50.2341761242651,11.919769238063887,1
205.77181331614423,8.636509997511252,-9.568546126945057,1
15.208314037465202,-2.334967143770966,-6.42212535998108,0
7.996172791490897,39.81633463536068,-3.948140563861054,1
-133.04746117786877,94.83232863224792,-2.360403585550641,1
44.80892507052454,-28.952394139974874,-9.737275775263056,1
151.9901599078011,-15.230588583221717,-4.255002375166439,0
-148.79731563906267,109.17130353196481,-1.423223703444846,0
-140.05764643039896,-37.05359459861392,2.4872841771521608,0
-30.568836847018456,102.65667974222184,-7.361144382382553,1
623.7189891450898,-92.27237819662766,-1.0397688734462005,1
-187.5200405324069,-18.034912098417333,-2.0076808480460935,1
375.88278672993,111.03366086316348,-3.5281051270392374,0
-86.92731171966335,-83.2024703520973,1.1166029671223616,1
-96.83811807478466,-84.97047979016112,-2.2541542651009903,1
-176.08402475993438,-44.28262915714684,-1.5700794758197898,1
10.739846626693172,23.768457322426578,-5.956256275536476,0
-114.52252647102804,64.39290277041466,18.410752103240434,0
8.210338877916817,91.83112807152838,-6.597652192406394,0
21.14744560450646,90.56599621654914,-5.374313444256504,1
-197.2557959066147,-38.8477102807448,4.924191723554304,1
